CustomerId,Surname,CreditScore,Tenure,Balance,EstimatedSalary,Exited
15734578,Craig,726,1,113538,28367,0
15579583,Hall,641,4,101090,51703,0
15622729,Sun,649,2,0,66603,0
15662189,Durant,434,3,0,2740,0
15692718,Jackson,738,7,0,69227,0
15762716,Chigozie,762,10,168921,31445,1
15724851,Farmer,507,9,111590,150037,0
15587266,Douglas,606,6,172310,111449,0
15675926,Ardis,655,7,118028,51226,1
15706268,Smith,697,1,147910,53581,0
15581871,Butler,504,7,131287,149698,0
15666166,Pettry,653,0,121276,160348,0
15671582,John,660,6,109869,154642,0
15680901,Potter,652,6,97436,104332,0
15642336,Shaw,669,9,0,135630,0
15653147,Boyle,594,2,133853,65362,0
15571284,Elmore,756,0,109528,56176,0
15591360,Udinesi,642,4,84607,60059,0
15810485,Sun,486,1,101438,51365,0
15611973,Tuan,804,7,0,118753,0
15735572,Lawrence,629,9,113658,116849,1
15567860,Burrows,581,7,189318,45026,1
15795690,Shao,667,3,99514,189657,0
15706464,White,667,4,97585,57213,0
15725028,Chialuka,679,3,0,63687,0
15751167,Toscano,680,4,0,58761,0
15633944,McKay,644,3,136660,14188,0
15672637,Voronkov,571,4,85756,145116,0
15680895,Sal,627,7,0,187718,0
15793825,Ikechukwu,536,4,0,27150,0
15611318,Kruglova,599,4,51691,111623,1
15768474,Clements,744,3,0,27244,0
15716276,Kennedy,709,2,111670,57030,0
15623668,Johnson,653,2,154741,25183,0
15696361,Chung,648,7,125682,129981,0
15607988,Garland,663,8,155304,118717,0
15637891,Docherty,613,4,140682,20134,0
15789865,Nnaife,620,9,71903,190208,0
15627190,Lettiere,661,6,146607,68022,0
15788224,Sanderson,669,1,123950,110882,0
15702149,Fomin,767,1,144753,132481,0
15708236,Wright,491,6,91285,7033,0
15568469,Buckley,653,0,0,27863,0
15764444,Pan,679,8,125851,87008,0
15794204,Manna,687,7,108117,27411,0
15807546,Chinwendu,837,2,0,46395,0
15782159,Ndubuagha,850,8,67640,194245,0
15618703,White,663,6,150200,151317,1
15793317,Hale,547,7,141287,118143,0
15740487,Ross,627,6,0,138701,1
15722479,Ikenna,707,1,0,6036,0
15688264,Nkemdilim,629,0,0,41264,0
15583067,McMillan,687,4,97158,63185,0
15686670,Duke,588,2,0,92536,1
15593345,Bradbury,502,6,125241,158736,0
15811690,Bayley,793,2,128966,18633,1
15734008,Bartlett,727,5,152581,71830,1
15771856,Cremin,632,1,0,19526,0
15762045,Gilchrist,474,5,142689,110953,0
15778142,Shih,850,1,130090,4466,0
15689268,Fitzpatrick,584,9,0,105819,0
15721507,Pagan,713,1,117094,149559,1
15750476,Hendrick,742,8,0,4070,0
15810723,Sanderson,607,10,0,132741,1
15787229,Samsonova,761,2,0,61251,0
15570508,Azubuike,600,7,90219,91348,0
15617065,Pan,650,4,194533,171045,1
15689786,Massie,850,1,169744,155850,1
15648876,Sandover,501,5,0,27381,0
15802106,Craig,418,8,155974,154209,0
15773869,Onwudiwe,797,4,129321,93625,0
15711635,Chu,788,6,138650,64746,0
15795527,Zetticci,699,2,136488,82816,0
15759133,Vaguine,616,6,0,27309,0
15679394,Owen,651,4,38617,104877,0
15801072,Hurst,654,7,0,151316,0
15646082,Harding,676,8,82909,91817,1
15796111,Smith,708,8,145151,125311,1
15670646,Moore,499,0,147188,14869,1
15578722,Bradley,689,4,0,196112,0
15815095,Burfitt,850,7,108186,24093,1
15730360,Mackenzie,502,4,0,66264,0
15763194,Milanesi,643,7,0,100304,0
15720725,Shubin,762,2,0,167910,0
15567834,Nieves,719,5,105918,16247,0
15720644,Martin,789,6,0,103604,0
15811742,Jen,553,7,0,7680,0
15813363,Woods,448,2,0,95216,0
15717629,Docherty,632,6,59972,148173,0
15713160,Lin,669,7,157229,124383,0
15568878,Cheng,654,5,0,159311,0
15809800,Korovina,726,4,0,6787,0
15736420,Macdonald,596,4,210433,197298,1
15757933,Hardy,733,1,102453,21557,0
15623072,Shaw,529,5,0,56518,0
15683993,Knight,493,8,142987,158841,0
15570947,Bruny,615,7,143331,126396,0
15797767,Ikedinachukwu,600,6,0,148088,1
15731989,Moran,666,4,120165,33702,0
15591035,Macleod,644,6,0,84622,0
15586479,Yin,692,4,0,185581,1
15605872,Felix,707,6,66573,62769,0
15666012,Rippey,603,4,102833,38829,0
15641733,Mishina,671,5,164758,110749,0
15593178,Graham,568,10,153611,54084,1
15649183,Johnston,598,8,0,88659,0
15736399,Korovin,606,10,0,177939,0
15751137,Lei,850,3,169026,174235,0
15757188,Chimaijem,644,4,153456,82697,0
15726167,Scott,655,4,0,142416,0
15624850,Grant,850,10,153973,62811,0
15717700,McIntyre,683,9,114610,25339,0
15716347,Griffin,663,7,143626,176487,0
15696287,Converse,682,1,116520,49834,1
15638871,Ch'ang,639,6,80926,55829,0
15765093,Coates,704,6,166595,155823,0
15592999,Reid,691,0,115466,60623,0
15641715,Ts'ui,599,8,0,174197,0
15607746,Belstead,573,1,0,56905,0
15625311,Dickinson,589,7,92619,101179,0
15573077,Nwora,620,8,141826,73858,1
15735106,Bishop,647,6,149594,102325,0
15672912,Loggia,737,7,130052,55356,1
15589881,Rowe,634,7,0,131285,0
15660144,Balashov,660,4,0,88080,0
15664083,Ulyanova,666,2,158469,93266,0
15690898,Bogolyubova,696,8,161890,75562,0
15808023,Remington,836,9,133682,153748,0
15676909,Mishin,667,5,0,163831,0
15764922,Tu,596,3,187294,103456,0
15766734,Castiglione,430,5,0,95655,0
15795079,Nnaife,596,6,0,138351,0
15757434,Yang,599,7,119706,31190,0
15673747,Ayers,519,8,0,167553,0
15808386,Cocci,721,7,138523,59604,1
15603565,Mackenzie,603,5,90779,162224,1
15744044,Fiorentini,572,4,99353,196550,1
15577771,Akabueze,453,1,111524,120374,1
15769548,Hyde,668,7,128646,92150,0
15802071,Levi,762,1,117459,178361,1
15677395,Nwabugwu,633,9,129189,170999,0
15632010,Chia,647,7,121260,77216,0
15779492,Trevisano,796,6,94231,121165,1
15694677,Bennetts,733,1,0,141841,0
15704315,Teng,556,8,163757,104000,0
15742009,Hsueh,489,4,0,191419,0
15766663,Mahmood,639,4,0,28189,0
15742297,Sinclair,715,2,141005,60408,0
15688059,Chin,807,9,105356,130489,0
15752344,She,714,5,0,193040,0
15698749,He,626,6,85898,109743,0
15631693,Hill,697,7,0,74760,0
15604536,Vachon,850,4,164673,61936,0
15802869,Ball,737,2,99170,78651,0
15635598,Hsieh,812,6,0,168024,0
15592326,Baker,583,8,0,5572,0
15736533,Monaldo,730,5,124053,118592,0
15647191,Lucchesi,677,4,0,7824,0
15622507,Hamilton,748,3,103499,38153,0
15765487,Kuo,753,9,151767,180830,0
15646521,Fan,634,1,0,143961,0
15746258,Wright,622,7,101487,8788,0
15692430,Milano,699,2,123602,103558,0
15625501,Wall,570,1,127202,147168,1
15640521,Chidumaga,552,3,144963,58845,1
15790630,Olisaemeka,619,4,0,18095,1
15664720,Kovalyova,714,8,122017,162515,0
15750055,Onio,503,9,100263,157921,0
15644878,Hill,685,6,117303,68702,0
15754578,Okeke,606,0,135984,186779,0
15705379,Upjohn,678,3,0,66562,0
15761047,H?,724,2,160998,64831,0
15671293,Marcus,779,2,128390,6589,1
15687527,Yobachukwu,638,1,0,165371,0
15647898,Russell,610,5,130555,184758,1
15671534,Hovell,646,6,90212,13911,1
15591248,Chukwumaobim,628,9,71996,34857,0
15676156,Boyle,528,4,85616,156192,0
15812918,Scott,432,6,62340,53875,0
15604130,Johnstone,622,6,142319,100183,0
15700549,Alvares,721,5,0,4493,0
15715519,McDavid,614,5,0,130611,0
15707042,Dellucci,634,2,87413,63341,0
15605276,Brothers,742,4,0,180067,0
15630592,Sanders,516,4,0,95274,1
15636626,Morrison,718,3,97560,53512,0
15740411,Molle,636,8,141787,109686,0
15593834,Genovese,691,7,129935,75665,1
15804235,Zetticci,698,2,166178,71973,0
15679801,Hsueh,712,5,163098,23702,0
15673907,Alexander,659,8,0,112572,0
15636562,Muravyova,573,8,0,62424,0
15702571,Wright,778,1,151958,131238,1
15627365,Calabresi,732,0,0,184351,0
15748499,Johnson,550,4,118401,14000,1
15598614,Lucchesi,790,8,0,168153,0
15668889,Galgano,665,2,116322,35640,1
15800049,Grigoryeva,728,5,0,120088,0
15583724,Raymond,645,4,0,74346,0
15622083,Paterson,647,6,143139,2955,0
15645571,Genovese,596,4,0,146504,0
15598266,Martin,610,9,0,149603,0
15667934,Moretti,512,0,129804,53021,0
15569682,Leckie,768,9,108308,41788,1
15772941,Lane,666,3,110153,74849,0
15586174,Brodney,700,4,116377,134417,0
15803682,Angelo,651,10,117791,75838,0
15627328,Millar,542,2,0,54870,0
15717065,Balashov,686,8,105420,35356,0
15602456,Afanasyev,850,4,99219,122141,0
15721569,Chialuka,658,8,119328,119440,0
15573798,Yermolayev,448,6,83947,82000,0
15638272,Tien,609,4,99883,120595,0
15799859,Lucchesi,704,4,165438,120771,1
15599152,Lai,698,1,156111,134791,0
15737909,Bates,759,2,111096,100138,0
15646190,Saunders,677,0,119963,158326,1
15711249,Chukwuemeka,544,4,0,70008,0
15671987,Meagher,567,8,153138,88659,0
15812766,Golubeva,490,6,156111,190889,0
15778589,Collier,626,7,113015,56646,0
15750104,Chan,718,5,132616,32999,0
15784526,Chen,616,5,102016,178235,1
15646563,Wright,772,9,0,25448,0
15744423,Cocci,561,5,0,84872,0
15593694,Williams,814,8,0,157823,0
15785367,McGuffog,651,4,0,84383,1
15687765,Chukwujamuike,538,4,80380,119216,0
15789014,Scott,600,6,108909,82547,0
15703177,Bell,654,2,90866,86764,0
15660263,Olisaemeka,622,4,99800,197372,0
15776545,Napolitani,682,10,200725,82873,1
15683276,Sargood,610,10,140364,129564,0
15599272,Harrington,795,1,151845,135389,0
15589541,Sutherland,557,2,0,4498,0
15608804,Allan,824,8,133231,67885,0
15645820,Folliero,698,7,0,111472,0
15659031,Mordvinova,630,8,126599,134408,0
15790113,Schofield,609,6,113317,108258,1
15652289,Williams,694,4,0,197529,0
15605341,Baird,681,8,93174,139761,0
15697844,Whitehouse,721,10,0,136120,1
15652048,Thompson,563,7,105007,197812,0
15587038,Ogochukwu,654,2,0,51973,1
15660528,Niu,659,4,0,99342,0
15700300,Okoli,674,4,131594,171345,1
15642001,Lorenzen,576,9,119531,119057,1
15580366,Okechukwu,566,4,118615,172602,0
15657228,Anderson,545,9,95829,104937,0
15729377,Ku,798,1,0,159044,0
15686913,Kung,757,0,0,83263,0
15631267,Lu,641,6,153591,130911,0
15632275,Trevisano,718,2,0,126337,0
15715907,Onwubiko,699,9,113110,27981,1
15764841,Vidler,623,0,130557,47881,0
15748649,Shen,644,8,93183,73882,0
15771409,McGregor,586,7,151934,162960,1
15779207,Nnamdi,500,2,125496,68807,0
15814116,Castiglione,583,7,0,144039,0
15665087,Bergamaschi,595,8,118548,151192,0
15611189,Allingham,670,1,97792,120226,0
15729718,Stelzer,610,6,0,56119,1
15733602,Rubin,814,2,0,130853,0
15620103,Ho,660,8,167181,185157,0
15770406,Watson,580,9,121355,35671,0
15800554,Perry,850,1,0,59568,0
15611409,Sun,676,0,0,139912,0
15646535,Harrell,578,5,113226,56771,0
15575430,Robson,579,1,118393,157565,0
15711299,Wilson,711,8,145263,131473,0
15642063,Kelechi,692,6,163505,90424,0
15706602,Bates,760,1,118114,156660,0
15592773,Eberegbulam,630,0,108449,88373,1
15786539,Olisaemeka,808,1,0,46201,0
15737542,Davey,611,10,103295,160548,0
15590234,De Luca,697,1,0,1263,1
15773776,Ho,655,6,0,188639,0
15728082,Vasiliev,601,6,0,14665,0
15609987,Smith,755,2,119919,156868,0
15735330,Sung,553,1,0,30462,0
15649430,White,723,4,0,123886,0
15768777,Wang,507,4,0,60688,0
15777893,Davide,777,1,0,21786,0
15791326,Nnamdi,566,3,0,188136,0
15615176,Welsh,732,7,0,154365,0
15735221,Sousa,697,10,0,61312,0
15617991,Andrews,555,4,128744,47455,0
15658504,Chiawuotu,584,9,137727,121103,0
15785705,Thomson,705,10,106732,137420,1
15801817,Carpenter,688,7,123544,157664,0
15752578,Yefimova,626,2,133969,148690,0
15781574,Ma,636,9,126535,39790,0
15792107,Black,719,8,0,165162,0
15569917,Obijiaku,706,6,87610,137675,1
15721504,King,731,3,0,101372,0
15757306,Miller,738,3,0,65066,1
15647295,Chin,426,9,0,107877,0
15642098,Cox,622,0,108960,111180,1
15696120,Wallace,701,2,0,115651,0
15675176,Price,512,6,144953,165035,0
15700046,Yuan,635,4,103545,193747,0
15782089,Mullen,685,6,0,58458,0
15706394,Howell,609,7,0,52333,0
15759387,McIntosh,598,1,101487,75959,1
15623369,Clifton,708,10,105356,123,1
15732943,Okwuoma,574,4,77968,167067,1
15750545,Chidiebere,629,5,0,117573,1
15809909,Fan,422,4,0,7167,0
15642448,Onyemauchechukwu,656,8,120048,137173,0
15791944,Harker,697,7,175465,116442,1
15768342,Bolton,718,8,79475,32421,1
15567919,Lazarev,586,8,167736,104666,0
15674750,Alexeyeva,481,8,0,44216,0
15778345,Stevens,749,1,74386,20164,0
15687634,Glover,561,5,94754,26691,0
15666096,Ibekwe,676,4,0,107956,0
15581700,Paterson,615,3,86921,150048,0
15656417,Marsh,582,1,132077,192255,0
15649101,Reeves,601,10,127848,173246,0
15781975,Rees,708,3,0,121458,1
15700511,Hanson,708,9,176702,104805,0
15770255,Onwughara,797,10,83556,69767,0
15643574,Odinakachukwu,682,8,0,178373,0
15595010,Huang,694,9,0,99924,0
15580579,Trevisani,490,1,0,49594,1
15748532,Dale,828,10,0,186071,0
15773789,Pavlova,594,7,96858,77511,0
15600027,Meng,579,1,0,54817,0
15620832,Dean,723,0,0,61291,0
15568819,Chiganu,619,8,132796,191821,1
15748691,Lung,794,1,154971,156768,0
15583552,Donaldson,674,3,88902,73731,0
15588019,Li Fonti,418,7,98739,122190,0
15713250,Izmailova,502,8,0,123509,0
15569595,Walker,678,6,0,8200,0
15794868,Nnonso,599,10,137456,14113,0
15576680,Stevenson,736,4,0,51705,0
15613699,Schnaars,430,7,73937,161938,1
15609758,Geoghegan,537,7,158621,120893,1
15762392,Ilyina,683,1,113257,65035,0
15693382,Muir,828,9,0,164257,0
15791769,Gardener,691,9,116536,51988,0
15712483,Chidi,608,4,0,10900,1
15636454,Fu,691,6,101071,177356,1
15710138,Sun,718,6,0,63889,0
15571571,Ting,680,3,127331,176434,0
15638751,Ashton,838,5,0,81314,0
15598574,Uwakwe,695,5,0,13999,0
15796787,Vassiliev,681,0,105969,5772,0
15615670,Kazakova,762,5,119547,42694,0
15705506,Perry,751,7,0,90840,0
15599535,Howell,678,5,138668,54144,0
15768449,Ricci,634,7,51583,184313,0
15725002,Smith,749,7,0,20307,0
15611682,Rossi,590,6,169903,128256,0
15749964,Jones,610,4,87262,182720,0
15678779,Quezada,502,7,0,4083,0
15752601,McCulloch,578,7,0,102234,0
15758477,Tobeolisa,547,2,0,132003,0
15629133,Black,579,9,0,126839,0
15604963,Fraser,661,5,0,181461,0
15796413,Green,794,6,0,195326,0
15812470,Allan,719,5,0,29132,0
15587443,Akudinobi,728,1,0,131805,0
15689692,Walker,598,3,150348,173784,0
15779586,Olisaemeka,822,3,115074,26250,0
15667588,Arcuri,670,3,0,182650,0
15624423,Liu,850,8,99987,196583,0
15591107,Flemming,723,3,110357,141978,1
15748986,Bischof,705,8,166686,55314,0
15793896,John,677,7,95313,62945,0
15620570,Sinnett,736,4,202443,72375,0
15727811,Ts'ui,661,0,109494,188324,1
15707681,Pokrovsky,501,9,88977,133403,0
15702030,Azarov,516,2,104983,157379,0
15673238,McCarthy,517,8,154111,101240,1
15604196,Simpson,766,6,185714,102503,0
15769356,Stevenson,520,3,116023,37578,0
15665590,Moore,541,6,0,83457,0
15572361,Chill,790,2,164011,199420,0
15667460,Moore,797,9,0,24749,0
15654760,Su,811,1,101515,121765,0
15632669,Rees,722,4,0,113666,0
15613673,Lung,675,9,0,134111,0
15698522,Thomas,660,9,134599,183096,0
15741633,Fuller,566,10,147511,159891,0
15674583,Trevisani,768,0,78396,8316,0
15665374,Dumolo,610,5,0,63736,0
15588854,Wu,715,3,110581,94715,0
15810716,Kerr,750,8,151836,68695,0
15776921,Geoghegan,431,5,83625,36900,0
15569394,Bailey,704,2,148197,182775,0
15788215,Hsia,535,5,122925,62391,1
15641007,Holden,614,4,72594,76042,0
15594651,Milani,748,4,115221,70957,0
15575146,Jamieson,492,8,117809,67311,0
15608916,Ndubueze,573,7,147755,110454,0
15666297,Abramova,706,3,0,88479,1
15598586,Wetherspoon,680,10,113292,122640,0
15665014,Middleton,458,5,0,79724,0
15701738,Arcuri,612,2,115163,97678,1
15650591,Calabrese,809,10,118099,100720,1
15652667,Hampton,590,9,0,104731,0
15679622,Clayton,602,8,0,22499,0
15730150,Otutodilichukwu,540,0,120826,28258,0
15813192,Chukwuemeka,494,6,0,109988,0
15606554,Douglas,797,1,0,149991,0
15611794,Galloway,526,6,133845,45181,0
15672357,Sochima,631,7,0,181606,0
15711759,Wilkins,576,5,108541,126469,0
15615296,Rice,405,10,0,160811,1
15699294,Pope,555,1,0,88147,0
15788634,Romani,750,2,113817,88334,0
15660871,Ch'ang,665,8,137300,90175,0
15618258,Chizuoke,640,5,158024,81298,0
15722535,Ireland,457,7,127838,60013,0
15711977,Finch,695,4,161533,100941,0
15690169,Meng,645,7,161172,12600,1
15790689,Hibbins,647,9,80958,128591,0
15665181,Chung,808,7,0,23180,0
15633608,Black,641,2,146194,55797,1
15805261,Balashov,700,8,0,152097,0
15740356,Palmer,660,4,115022,162443,0
15808223,Lea,615,1,126773,55551,0
15769980,Singleton,705,3,92890,109497,0
15675450,Burt,718,9,0,72106,0
15776494,Siciliano,754,5,146622,41815,1
15592412,Sun,713,4,131038,74005,1
15777452,Sauve,587,6,88820,70224,0
15692258,Thompson,569,1,115407,145528,0
15791045,Boni,568,3,132952,124486,0
15807889,Wood,634,5,108892,10078,0
15602043,Buccho,770,5,141789,164967,0
15807335,Spencer,676,4,116954,91149,0
15629985,Eidson,723,10,90450,103379,1
15679453,Hung,614,8,125997,128049,1
15637315,Melvin,601,3,0,54343,0
15691513,Dawkins,592,9,0,13614,1
15622289,Rizzo,605,9,0,35522,0
15715184,Capon,752,4,144638,40497,0
15702801,Ts'ao,677,3,86616,91904,1
15719931,Johnstone,850,8,0,178668,0
15806081,Fleming,608,2,127924,32203,0
15796336,Chang,786,9,0,117034,0
15647306,Gibbs,777,9,131241,163746,1
15742369,Rita,667,5,0,20347,0
15655859,Munro,848,5,120047,84711,0
15675650,Duncan,486,8,97819,120531,0
15574119,Okwuadigbo,598,1,62980,152274,0
15754168,McIntosh,506,3,0,144346,0
15763029,Ch'iu,612,9,161450,96961,1
15765048,Watt,545,3,0,170307,0
15786215,Udinese,793,8,119496,29881,0
15707559,Clark,682,9,0,195105,0
15582129,Hsia,517,1,43773,187756,1
15687540,Obiuto,684,9,100249,67600,0
15787196,T'ien,692,2,0,105983,0
15670898,McKenzie,740,5,108028,25980,1
15775433,Tang,666,1,53013,112223,0
15700693,Tu,693,2,0,59865,0
15677955,Tsui,757,1,122089,42581,0
15570086,Lynch,684,9,90544,4777,0
15794875,Hung,691,6,0,178038,0
15673591,Oluchukwu,842,3,141252,128521,1
15631756,Tuan,482,5,147813,109030,0
15757617,Lewis,735,6,134141,2268,0
15612729,Chidiebere,681,7,0,55054,0
15637857,Woolacott,616,8,0,76456,0
15681007,Yen,850,2,128548,75479,1
15593622,Service,635,10,122198,179145,0
15629273,Lin,638,8,145178,193472,1
15765846,Chuang,820,2,94223,103571,0
15596013,Akhtar,694,1,143212,102629,1
15722473,Faulkner,713,3,0,55772,0
15774936,Liang,543,6,143350,192070,1
15685640,Dancy,649,3,130932,144808,0
15566563,Duigan,777,4,137851,5008,1
15768746,McLean,561,6,0,173680,0
15689952,Zuyeva,724,5,0,115754,0
15725906,Hankinson,665,8,0,38928,1
15634501,Wei,441,1,140614,174381,0
15571940,Afamefula,579,3,118681,49830,0
15741643,Chiang,777,7,122918,76170,0
15806822,Myers,739,0,0,133466,0
15701166,Chinedum,660,5,131754,38762,0
15718531,Ukaegbunam,554,8,0,176779,0
15628308,Akubundu,850,6,0,13160,0
15585287,Sal,842,9,119948,48218,1
15781619,Stevenson,785,1,0,134965,1
15805162,Sutherland,550,0,0,184221,0
15588535,Ts'ao,750,6,0,19264,0
15775307,Sung,490,3,97266,92797,0
15777616,Pisani,605,10,113691,33114,0
15692291,Hs?eh,563,6,99056,154348,1
15680843,Sherrod,675,8,0,184842,0
15606232,Holloway,621,7,116339,155743,0
15641585,Newton,850,6,97340,88815,0
15684358,Kang,711,3,0,193748,0
15806389,Walton,549,1,137592,116548,1
15641860,Bradley,764,6,108760,166325,1
15814237,Watkins,627,3,128771,40199,0
15808780,Tien,850,2,0,51919,0
15767064,Davide,614,1,44055,73329,0
15751177,Milne,685,2,119658,145387,1
15613427,Barling,683,7,108798,140763,0
15647259,Barnett,643,2,0,67979,0
15748660,Ellis,561,1,102025,133052,1
15726695,Hsia,601,9,122447,86792,0
15757473,Chukwujamuike,766,7,158787,47579,0
15809509,Venables,699,3,125689,151624,0
15715512,Hsia,850,1,154640,164040,0
15614168,Alexander,792,4,146711,16528,1
15679818,Yuan,636,7,136709,66753,1
15609928,Johnston,850,5,129305,19245,0
15731246,Hobler,628,10,0,103833,0
15685243,Jamieson,736,10,0,503,0
15638730,Macleod,711,0,82844,1409,0
15697034,Norris,583,2,0,5985,0
15699225,Pirozzi,757,0,0,37460,0
15677387,Folliero,749,10,76692,30396,0
15759184,Russell,705,7,117716,2499,0
15595991,Hsiung,585,8,87105,55346,0
15681332,Tate,437,6,0,148331,1
15756299,Davis,741,2,69311,59238,0
15750547,Bair,738,9,0,48645,0
15566380,Drury,586,10,66949,140759,0
15675963,Padovano,627,9,0,107712,0
15674671,Conway,551,2,128411,181719,0
15621466,Waters,606,3,99898,37055,0
15607176,Kang,674,3,0,173941,0
15570299,Martin,584,6,152622,99299,0
15613197,Ugochukwutubelum,590,8,0,62933,0
15798885,Burns,585,4,138227,55288,0
15714883,Genovese,508,2,111396,48197,0
15604497,Beale,458,7,84387,178643,0
15773949,Cherkasova,692,3,0,8282,0
15774164,Coles,502,5,174674,33301,0
15774127,Potter,518,3,0,76516,0
15619016,McMinn,660,5,109020,33681,0
15795759,Bergamaschi,698,1,107907,168886,1
15798844,Chijindum,678,7,128915,191746,1
15717962,Ch'iu,773,9,111180,93091,0
15691504,Yusupova,619,8,124099,23905,0
15693893,Davis,684,9,122471,15807,0
15672499,Iadanza,635,3,134692,83773,0
15750410,Jordan,680,4,123817,90162,0
15568904,Kruglova,608,3,106289,36639,0
15649033,Echezonachukwu,603,7,127723,139469,1
15780989,Hajek,579,2,145844,198402,1
15771059,Welch,756,2,148201,194584,0
15687852,Vinogradoff,611,2,104146,159630,0
15695280,Hung,532,8,142755,34231,0
15592751,Okwudiliolisa,684,3,81246,69643,1
15598338,Mays,647,3,168560,90270,0
15735784,Gardner,583,8,0,47849,0
15629128,Mamelu,774,2,132194,162866,0
15642870,Ross,677,9,0,168650,0
15637977,Barese,542,8,139330,54372,0
15600792,Swayne,613,0,0,133897,0
15576131,Phillips,666,5,0,147878,0
15686588,Manfrin,777,2,134572,118313,0
15761018,Tan,581,2,143829,181224,1
15616029,Adams,705,7,0,7922,0
15761149,Teng,673,8,133445,5708,0
15802758,Chinwendu,594,4,104754,56757,1
15647838,Davison,648,2,116575,4121,1
15735968,Hsing,605,10,0,97213,0
15581286,Castro,734,9,176915,12799,0
15625445,Parkin,572,8,68348,50400,0
15600173,Manna,595,9,0,41448,0
15635143,Fennescey,749,2,56727,185543,0
15664849,Colon,573,3,65269,189989,1
15762455,Yeh,624,6,66220,170819,0
15797165,Bergamaschi,703,9,0,85547,1
15788189,Matveyeva,665,8,96148,137038,0
15780492,Ignatyeva,648,4,0,19283,0
15678497,Lederer,850,2,0,169425,1
15588560,Nwabugwu,569,8,145330,132039,0
15606003,Abramowitz,566,3,0,3626,0
15611756,Chapman,537,4,124192,50882,0
15789563,Fiorentino,706,7,111288,149170,1
15702416,Cecil,734,7,107806,182506,0
15766288,Ikechukwu,586,5,103701,194073,1
15667633,Allen,612,1,0,9209,0
15622774,Kao,648,0,0,167932,0
15755416,Hart,557,3,87739,123097,0
15769915,Charlton,643,0,133313,3966,0
15643908,Turnbull,433,10,0,87712,0
15627395,Manners,643,7,154903,49667,0
15679663,Chiazagomekpere,488,0,0,136675,0
15651581,Lavrentyev,758,6,112596,35865,1
15596379,Wallace,743,3,119696,26136,0
15746674,Miller,730,7,0,33373,1
15801256,Bazhenov,746,7,0,10096,0
15663808,Ifesinachi,666,8,152615,188782,0
15598521,Ma,580,7,131647,79775,0
15621457,Chu,850,6,96655,152740,0
15764726,Kerr,563,3,137583,5792,0
15646374,Wynne,766,3,62718,13182,0
15716501,Moon,659,9,95377,187551,0
15589948,Disher,607,1,135936,110560,0
15811343,Cattaneo,644,5,161591,63796,0
15659677,Beluchi,746,8,142382,62087,0
15594436,Mazzi,588,2,0,12484,0
15748995,Ifeajuna,691,9,0,10963,0
15677062,Howe,666,6,127043,8247,0
15697201,Yocum,640,3,0,156260,0
15666453,Moore,611,4,78886,26928,0
15693771,Y?an,651,8,95923,84782,1
15569867,Chinweuba,529,8,0,19842,0
15711602,Lowrie,676,3,91712,95393,0
15717736,Shen,639,10,110031,133996,0
15750441,Lavarack,782,5,81211,108003,0
15732791,Davide,641,5,122948,99155,0
15775104,Gomes,697,1,182066,49504,0
15757607,Matveyeva,623,0,0,196534,1
15793070,Fiorentino,494,2,69975,188426,1
15760456,Eberechukwu,731,10,123712,171341,1
15665385,Gibney,657,6,76495,79072,0
15612418,Virgo,744,9,0,20941,0
15727138,Kulikova,774,9,0,34774,0
15732061,Liu,850,1,121875,6865,1
15776051,Kao,551,6,0,51143,0
15616530,Foran,638,6,188455,47031,1
15632344,Jones,792,0,99046,47160,0
15744979,Fowler,666,8,0,158667,0
15745433,Conti,716,2,205771,65465,0
15683657,Stephenson,594,0,79341,78256,0
15718572,Willis,600,9,138456,103548,0
15665783,Ts'ui,565,7,0,89609,0
15652782,Chibuzo,678,2,101100,193476,0
15707025,Fang,648,5,0,5199,0
15647807,Wyckoff,642,8,109220,52828,0
15718281,Muir,706,1,123277,86508,1
15660571,Halpern,668,10,113034,100424,0
15727857,Flynn,635,1,0,175612,0
15639252,Shao,603,6,129549,19283,0
15628144,Soares,635,4,74813,27448,0
15683560,Gallo,642,7,0,183963,0
15653275,Lei,785,1,0,45114,1
15622182,Daniels,628,3,153538,110776,0
15613962,Kenechi,499,9,0,183042,0
15618437,Singleton,567,10,0,161572,0
15783338,Williams,449,0,155619,166692,0
15764491,Greece,701,10,159694,71174,0
15712960,Olisanugo,613,3,171653,5353,0
15688157,Padovano,683,2,47685,86019,0
15579287,Rossi,581,4,0,86384,0
15570931,Grant,620,5,0,31642,1
15615177,Ebelegbulam,561,6,123692,70549,0
15809906,Mitchell,558,1,148853,24411,0
15652169,Buckley,642,2,133162,122255,0
15649450,Repina,805,6,143221,186036,0
15777179,Ellis,687,9,0,73134,0
15803538,Douglas,695,1,0,187734,1
15610936,Becher,562,6,0,111590,0
15590094,Nwachukwu,613,9,126266,15860,0
15572706,Smith,589,5,0,61325,0
15634564,Aksyonov,593,8,112713,176869,0
15684296,Artyomova,714,5,141173,98896,0
15702293,Medvedeva,588,7,0,108739,0
15642099,Tsui,679,6,0,12266,0
15773273,Runyon,730,5,118866,163318,0
15613337,Gallo,833,2,0,182248,0
15800482,Bradshaw,586,7,0,168261,0
15732644,Evans,567,5,92316,158591,1
15713426,Hancock,637,1,122186,102566,1
15640789,Butler,711,4,123346,141828,0
15598892,Bradshaw,828,4,73070,161671,0
